debugR80X0E:debugQFQOBP,0,1529790917959,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugR80X0E:debugQFQOBP,1,1529790918933,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 969, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugR80X0E:debugQFQOBP,2,1529790919960,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1023, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugR80X0E:debugQFQOBP,3,1529790921477,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 1515, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugR80X0E:debugQFQOBP,4,1529790922183,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 705, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugYC8HSA:debugD0EREL,0,1529947748467,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugYC8HSA:debugD0EREL,1,1529947749777,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1303, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugYC8HSA:debugD0EREL,2,1529947751030,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1251, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugYC8HSA:debugD0EREL,3,1529947751567,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 535, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugYC8HSA:debugD0EREL,4,1529947752631,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1063, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugYC8HSA:debugD0EREL,5,1529947760255,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugYC8HSA:debugD0EREL,6,1529947761537,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1279, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugYC8HSA:debugD0EREL,7,1529947762047,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 509, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugYC8HSA:debugD0EREL,8,1529947762590,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 543, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugYC8HSA:debugD0EREL,9,1529947763542,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 951, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugYC8HSA:debugD0EREL,10,1529947766216,"{""rt"": 2668, ""hit"": true, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
